BlendUnit;StagesDisplay[2].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[3].StageNumber;DINT;
BlendUnit;StagesDisplay[3].StageName;STRING;
BlendUnit;StagesDisplay[3].TargetRateBPM;REAL;
BlendUnit;StagesDisplay[3].FluidTotalSP;REAL;
BlendUnit;StagesDisplay[3].PropPPA;REAL;
BlendUnit;StagesDisplay[3].PropSGU;REAL;
BlendUnit;StagesDisplay[3].CleanFluidSGU;REAL;
BlendUnit;StagesDisplay[3].StageTotalGal;REAL;
BlendUnit;StagesDisplay[3].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[4].StageNumber;DINT;
BlendUnit;StagesDisplay[4].StageName;STRING;
BlendUnit;StagesDisplay[4].TargetRateBPM;REAL;
BlendUnit;StagesDisplay[4].FluidTotalSP;REAL;
BlendUnit;StagesDisplay[4].PropPPA;REAL;
BlendUnit;StagesDisplay[4].PropSGU;REAL;
BlendUnit;StagesDisplay[4].CleanFluidSGU;REAL;
BlendUnit;StagesDisplay[4].StageTotalGal;REAL;
BlendUnit;StagesDisplay[4].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[5].StageNumber;DINT;
BlendUnit;StagesDisplay[5].StageName;STRING;
BlendUnit;StagesDisplay[5].TargetRateBPM;REAL;
BlendUnit;StagesDisplay[5].FluidTotalSP;REAL;
BlendUnit;StagesDisplay[5].PropPPA;REAL;
BlendUnit;StagesDisplay[5].PropSGU;REAL;
BlendUnit;StagesDisplay[5].CleanFluidSGU;REAL;
BlendUnit;StagesDisplay[5].StageTotalGal;REAL;
BlendUnit;StagesDisplay[5].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[6].StageNumber;DINT;
BlendUnit;StagesDisplay[6].StageName;STRING;
BlendUnit;StagesDisplay[6].TargetRateBPM;REAL;
BlendUnit;StagesDisplay[6].FluidTotalSP;REAL;
BlendUnit;StagesDisplay[6].PropPPA;REAL;
BlendUnit;StagesDisplay[6].PropSGU;REAL;
BlendUnit;StagesDisplay[6].CleanFluidSGU;REAL;
BlendUnit;StagesDisplay[6].StageTotalGal;REAL;
BlendUnit;StagesDisplay[6].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[7].StageNumber;DINT;
BlendUnit;StagesDisplay[7].StageName;STRING;
BlendUnit;StagesDisplay[7].TargetRateBPM;REAL;
BlendUnit;StagesDisplay[7].FluidTotalSP;REAL;
BlendUnit;StagesDisplay[7].PropPPA;REAL;
BlendUnit;StagesDisplay[7].PropSGU;REAL;
BlendUnit;StagesDisplay[7].CleanFluidSGU;REAL;
BlendUnit;StagesDisplay[7].StageTotalGal;REAL;
BlendUnit;StagesDisplay[7].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[8].StageNumber;DINT;
BlendUnit;StagesDisplay[8].StageName;STRING;
BlendUnit;StagesDisplay[8].TargetRateBPM;REAL;
BlendUnit;StagesDisplay[8].FluidTotalSP;REAL;
BlendUnit;StagesDisplay[8].PropPPA;REAL;
BlendUnit;StagesDisplay[8].PropSGU;REAL;
BlendUnit;StagesDisplay[8].CleanFluidSGU;REAL;
BlendUnit;StagesDisplay[8].StageTotalGal;REAL;
BlendUnit;StagesDisplay[8].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[9].StageNumber;DINT;
BlendUnit;StagesDisplay[9].StageName;STRING;
BlendUnit;StagesDisplay[9].TargetRateBPM;REAL;
BlendUnit;StagesDisplay[9].FluidTotalSP;REAL;
BlendUnit;StagesDisplay[9].PropPPA;REAL;
BlendUnit;StagesDisplay[9].PropSGU;REAL;
BlendUnit;StagesDisplay[9].CleanFluidSGU;REAL;
BlendUnit;StagesDisplay[9].StageTotalGal;REAL;
BlendUnit;StagesDisplay[9].StageCumTotalGal;REAL;
BlendUnit;StagesDisplay[0].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[0].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[0].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[0].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[0].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[0].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[1].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[1].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[1].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[1].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[1].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[1].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[2].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[2].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[2].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[2].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[2].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[2].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[3].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[3].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[3].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[3].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[3].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[3].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[4].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[4].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[4].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[4].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[4].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[4].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[5].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[5].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[5].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[5].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[5].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[5].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[6].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[6].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[6].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[6].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[6].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[6].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[7].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[7].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[7].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[7].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[7].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[7].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[8].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[8].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[8].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[8].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[8].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[8].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesDisplay[9].PropTotalLBS;REAL;
BlendUnit;StagesDisplay[9].PropCumTotalLBS;REAL;
BlendUnit;StagesDisplay[9].StageSuctionTotalGal;REAL;
BlendUnit;StagesDisplay[9].StageSuctionCumTotalGal;REAL;
BlendUnit;StagesDisplay[9].StageDischargeTotalGal;REAL;
BlendUnit;StagesDisplay[9].StageDischargeCumTotalGal;REAL;
BlendUnit;StagesControl.PageDown;BOOL;
BlendUnit;StagesControl.PageUp;BOOL;
BlendUnit;HydraulicTempRaw;INT;
BlendUnit;HydraulicTemp.InRawMax;REAL;
BlendUnit;HydraulicTemp.InRawMin;REAL;
BlendUnit;HydraulicTemp.InEUMax;REAL;
BlendUnit;HydraulicTemp.InEUMin;REAL;
BlendUnit;HydraulicTemp.DisplayValueRaw;REAL;
BlendUnit;HydraulicTemp.AutoMan;BOOL;
BlendUnit;;;
Blendtub;TubLevel.Setpoint;REAL;
Blendtub;TubLevelRaw;REAL;
Blendtub;TubLevel.InRawMax;REAL;
Blendtub;TubLevel.InRawMin;REAL;
Blendtub;TubLevel.InEUMax;REAL;
Blendtub;TubLevel.INEUMin;REAL;
Blendtub;TubLevel.DisplayValueRaw;REAL;
Blendtub;TubLevel.DisplayValue;REAL;
Blendtub;TubLevelFB;REAL;
Blendtub;TubValvePositionRaw;REAL;
Blendtub;TubValvePosition.InRawMax;REAL;
Blendtub;TubValvePosition.InRawMin;REAL;
Blendtub;TubValvePosition.InEUMax;REAL;
Blendtub;TubValvePosition.InEUMin;REAL;
Blendtub;TubValvePosition.DisplayValueRaw;REAL;
Blendtub;TubValvePosition.DisplayValue;REAL;
Blendtub;TubValvePIDOut;REAL;
Blendtub;TubLevelPropGainSetpoint;REAL;
Blendtub;TubValvePosiionFB;REAL;
Blendtub;TubPaddleSpeed.MagTeethPerRev;REAL;
Blendtub;TubPaddleSpeed.MagRPMRaw;REAL;
Blendtub;TubPaddleSpeed.MagRPMOffset;REAL;
Blendtub;TubPaddleSpeed.MagRPM;REAL;
Blendtub;;;
BlendSuctionPump;TubLevelPropGainSetpoint;REAL;
BlendSuctionPump;SuctionPump.Setpoint;REAL;
BlendSuctionPump;SuctionPump.InRawMax;REAL;
BlendSuctionPump;SuctionPump.InRawMin;REAL;
BlendSuctionPump;SuctionPump.InEUMax;REAL;
BlendSuctionPump;SuctionPump.InEUMin;REAL;
BlendSuctionPump;SCL_01.InRawMax;REAL;
BlendSuctionPump;SCL_01.InRawMin;REAL;
BlendSuctionPump;SCL_01.InEUMax;REAL;
BlendSuctionPump;SCL_01.InEUMin;REAL;
BlendSuctionPump;CleanWaterFlowTotalBBL;REAL;
BlendSuctionPump;CleanWaterFlowTotalGAL;REAL;
BlendSuctionPump;SuctionPump_AVGR_Input;REAL;
BlendSuctionPump;SuctionPump.MeterBPM;REAL;
BlendSuctionPump;SuctionMagMeterRaw;INT;
BlendSuctionPump;SuctionPump.MeterGPM;REAL;
BlendSuctionPump;SuctionPump.MagPulsePerGal;REAL;
BlendSuctionPump;SuctionPump.MagGPM;REAL;
BlendSuctionPump;SuctionPump.MagTeethPerRev;REAL;
BlendSuctionPump;SuctionPump.MagRPMRaw;REAL;
BlendSuctionPump;SuctionPump.MagRPMOffset;REAL;
BlendSuctionPump;SuctionPump.MagRPM;REAL;
BlendSuctionPump;ChemValveForceSel;BOOL;
BlendSuctionPump;SuctionPumpForceSel;BOOL;
BlendSuctionPump;SuctionPUmpSpeedPIDout;REAL;
BlendSuctionPump;SCL_SuctionPumpSpeed.InRawMax;REAL;
BlendSuctionPump;SCL_SuctionPumpSpeed.InRawMin;REAL;
BlendSuctionPump;SCL_SuctionPumpSpeed.InEUMax;REAL;
BlendSuctionPump;SCL_SuctionPumpSpeed.InEUMin;REAL;
BlendSuctionPump;SuctionPumpControlRaw;REAL;
BlendSuctionPump;SuctionPumpForce;REAL;
BlendSuctionPump;PIDE_SuctionPump.PGain;REAL;
BlendSuctionPump;PIDE_SuctionPump.IGain;REAL;
BlendSuctionPump;PIDE_SuctionPump.DGain;REAL;
BlendSuctionPump;SCL_02.InRawMax;REAL;
BlendSuctionPump;SuctionPump.Title;STRING;
BlendSuctionPump;Suct_ClickPLC_RateCount;DINT;
BlendSuctionPump;SelectRate_FromClick;BOOL;
BlendSuctionPump;SuctionPump.AutoMan;BOOL;
BlendDischargePump;DischargePumpSpeedRPMRaw1;REAL;
BlendDischargePump;DischargePumpSpeedRPMRaw2;REAL;
BlendDischargePump;DischargePump.InRawMax;REAL;
BlendDischargePump;DischargePump.InRawMin;REAL;
BlendDischargePump;DischargePump.InEUMax;REAL;
BlendDischargePump;DischargePump.InEUMin;REAL;
BlendDischargePump;DischargePump.MeterGPM;REAL;
BlendDischargePump;DischargePump.MeterBPM;REAL;
BlendDischargePump;DischargeMagMeterRaw;INT;
BlendDischargePump;Combin;INT;
BlendDischargePump;DischargePSI.DisplayValue;REAL;
BlendDischargePump;DischargePump.MagPulsePerGal;REAL;
BlendDischargePump;DischargePump.MagGPM;REAL;
BlendDischargePump;DischargePump.MagTeethPerRev;REAL;
BlendDischargePump;DischargePump.MagRPMRaw;REAL;
BlendDischargePump;DischargePump.MagRPMOffset;REAL;
BlendDischargePump;DischargePump.MagRPM;REAL;
Unit;StagesControl.JobStatus;DINT;
BlendSandAdd;SandScrewLoopPSIRaw1;INT;
BlendSandAdd;SandScrewLoopPSI1.InRawMin;REAL;
BlendSandAdd;SandScrewLoopPSI1.InRawMax;REAL;
BlendSandAdd;SandScrewLoopPSI1.InEUMin;REAL;
BlendSandAdd;SandScrewLoopPSI1.InEUMax;REAL;
BlendSandAdd;SandScrewLoopPSI1.DisplayValueRaw;REAL;
BlendSandAdd;SandScrewLoopPSI1.DisplayValue;REAL;
BlendSandAdd;SandScrewChargePSIRaw1;INT;
BlendSandAdd;SandScrewChargePSI1.InRawMin;REAL;
BlendSandAdd;SandScrewChargePSI1.InRawMax;REAL;
BlendSandAdd;SandScrewChargePSI1.InEUMin;REAL;
BlendSandAdd;SandScrewChargePSI1.InEUMax;REAL;
BlendSandAdd;SandScrewChargePSI1.DisplayValueRaw;REAL;
BlendSandAdd;SandScrewChargePSI1.DisplayValue;REAL;
BlendSandAdd;SandScrewLoopPSIRaw2;INT;
BlendSandAdd;SandScrewLoopPSI2.InRawMin;REAL;
BlendSandAdd;SandScrewLoopPSI2.InRawMax;REAL;
BlendSandAdd;SandScrewLoopPSI2.InEUMin;REAL;
BlendSandAdd;SandScrewLoopPSI2.InEUMax;REAL;
BlendSandAdd;SandScrewLoopPSI2.DisplayValueRaw;REAL;
BlendSandAdd;SandScrewLoopPSI2.DisplayValue;REAL;
BlendSandAdd;SandScrewChargePSIRaw2;INT;
BlendSandAdd;SandScrewChargePSI2.InRawMin;REAL;
BlendSandAdd;SandScrewChargePSI2.InRawMax;REAL;
BlendSandAdd;SandScrewChargePSI2.InEUMin;REAL;
BlendSandAdd;SandScrewChargePSI2.InEUMax;REAL;
BlendSandAdd;SandScrewChargePSI2.DisplayValueRaw;REAL;
BlendSandAdd;SandScrewChargePSI2.DisplayValue;REAL;
BlendSandAdd;SandScrewLoopPSIRaw3;INT;
BlendSandAdd;SandScrewLoopPSI3.InRawMin;REAL;
BlendSandAdd;SandScrewLoopPSI3.InRawMax;REAL;
BlendSandAdd;SandScrewLoopPSI3.InEUMin;REAL;
BlendSandAdd;SandScrewLoopPSI3.InEUMax;REAL;
BlendSandAdd;SandScrewLoopPSI3.DisplayValueRaw;REAL;
BlendSandAdd;SandScrewLoopPSI3.DisplayValue;REAL;
BlendSandAdd;SandScrewChargePSIRaw3;INT;
BlendSandAdd;SandScrewChargePSI3.InRawMin;REAL;
BlendSandAdd;SandScrewChargePSI3.InRawMax;REAL;
BlendSandAdd;SandScrewChargePSI3.InEUMin;REAL;
BlendSandAdd;SandScrewChargePSI3.InEUMax;REAL;
BlendSandAdd;SandScrewChargePSI3.DisplayValueRaw;REAL;
BlendSandAdd;SandScrewChargePSI3.DisplayValue;REAL;
BlendSandAdd;SandRatePPG;REAL;
BlendSandAdd;SandScrewsTotalPounds;REAL;
BlendSandAdd;SandScrewTotalPounds1;REAL;
BlendSandAdd;SandScrewRPM1;REAL;
BlendSandAdd;SandScrew1.MagTeethPerRev;REAL;
BlendSandAdd;SandScrew1.MagRPMRaw;REAL;
BlendSandAdd;Sandscrew1.MagRPMOffset;REAL;
BlendSandAdd;SandScrew1.MagRPM;REAL;
BlendSandAdd;SandScrew1.PPR;REAL;
BlendSandAdd;SandScrew1.Reset;BOOL;
BlendSandAdd;SandScrew1.PPM;REAL;
BlendSandAdd;SandScrewTotalPounds2;REAL;
BlendSandAdd;SandScrewRPM2;REAL;
BlendSandAdd;SandScrew2.PPR;REAL;
BlendSandAdd;SandScrew2.Reset;REAL;
BlendSandAdd;SandScrew2.PPM;REAL;
BlendSandAdd;SandScrewTotalPounds3;REAL;
BlendSandAdd;SandScrewRPM3;REAL;
BlendSandAdd;SandScrew3.PPR;REAL;
BlendSandAdd;SandScrew3.Reset;REAL;
BlendSandAdd;SandScrew3.PPM;REAL;
BlendSandAdd;SandScrew2.MagTeethPerRev;REAL;
BlendSandAdd;SandScrew2.MagRPMRaw;REAL;
BlendSandAdd;Sandscrew2.MagRPMOffset;REAL;
BlendSandAdd;SandScrew2.MagRPM;REAL;
BlendSandAdd;SandScrew3.MagTeethPerRev;REAL;
BlendSandAdd;SandScrew3.MagRPMRaw;REAL;
BlendSandAdd;Sandscrew3.MagRPMOffset;REAL;
BlendSandAdd;SandScrew3.MagRPM;REAL;
BlendSandAdd;SandScrewForceSel1;BOOL;
BlendSandAdd;SandScrewSpeedOut1;REAL;
BlendSandAdd;SCL_SandScrewSpeed1.InRawMax;REAL;
BlendSandAdd;SCL_SandScrewSpeed1.InRawMin;REAL;
BlendSandAdd;SCL_SandScrewSpeed1.InEUMax;REAL;
BlendSandAdd;SCL_SandScrewSpeed1.InEUMin;REAL;
BlendSandAdd;SandScrewSpeedRPMRaw1;REAL;
BlendSandAdd;SandScrewForce1;REAL;
BlendSandAdd;SandScrewForceSel2;BOOL;
BlendSandAdd;SandScrewSpeedOut2;REAL;
BlendSandAdd;SCL_SandScrewSpeed2.InRawMax;REAL;
BlendSandAdd;SCL_SandScrewSpeed2.InRawMin;REAL;
BlendSandAdd;SCL_SandScrewSpeed2.InEUMax;REAL;
BlendSandAdd;SCL_SandScrewSpeed2.InEUMin;REAL;
BlendSandAdd;SandScrewSpeedRPMRaw2;REAL;
BlendSandAdd;SandScrewForce2;REAL;
BlendSandAdd;SandScrewForceSel3;BOOL;
BlendSandAdd;SandScrewSpeedOut3;REAL;
BlendSandAdd;SCL_SandScrewSpeed3.InRawMax;REAL;
BlendSandAdd;SCL_SandScrewSpeed3.InRawMin;REAL;
BlendSandAdd;SCL_SandScrewSpeed3.InEUMax;REAL;
BlendSandAdd;SCL_SandScrewSpeed3.InEUMin;REAL;
BlendSandAdd;SandScrewSpeedRPMRaw3;REAL;
BlendSandAdd;SandScrewForce3;REAL;
BlendSandAdd;PIDE_SandScrew1.PGain;REAL;
BlendSandAdd;PIDE_SandScrew1.IGain;REAL;
BlendSandAdd;PIDE_SandScrew1.DGain;REAL;
BlendSandAdd;PIDE_SandScrew2.PGain;REAL;
BlendSandAdd;PIDE_SandScrew2.IGain;REAL;
BlendSandAdd;PIDE_SandScrew2.DGain;REAL;
BlendSandAdd;PIDE_SandScrew3.PGain;REAL;
BlendSandAdd;PIDE_SandScrew3.IGain;REAL;
BlendSandAdd;PIDE_SandScrew3.DGain;REAL;
BlendSandAdd;CLEAN_RATE_TYPE;BOOL;
BlendSandAdd;SandScrewPriority1;DINT;
BlendSandAdd;SandScrewPriority2;DINT;
BlendSandAdd;SandScrewPriority3;DINT;
BlendSandAdd;SandScrewThreshold1;DINT;
BlendSandAdd;SandScrewThreshold2;DINT;
BlendSandAdd;SandScrewThreshold3;DINT;
BlendSandAdd;SandScrew1.AutoMan;BOOL;
BlendSandAdd;SandScrew2.AutoMan;BOOL;
BlendSandAdd;SandScrew3.AutoMan;BOOL;
BlendSandAdd;SandScrewAutoSwitch1;BOOL;
BlendSandAdd;SandScrewAutoSwitch2;BOOL;
BlendSandAdd;SandScrewAutoSwitch3;BOOL;
MainProgram;CurrentPulseCount[16];DINT;
MainProgram;CurrentPulseCount[0];DINT;
MainProgram;RPM_AVG_OUT[0];REAL;
MainProgram;CurrentPulseCount[1];DINT;
MainProgram;RPM_AVG_OUT[1];REAL;
MainProgram;CurrentPulseCount[2];DINT;
MainProgram;RPM_AVG_OUT[2];REAL;
MainProgram;CurrentPulseCount[3];DINT;
MainProgram;RPM_AVG_OUT[3];REAL;
MainProgram;CurrentPulseCount[8];DINT;
MainProgram;RPM_AVG_OUT[8];REAL;
MainProgram;CurrentPulseCount[12];DINT;
MainProgram;RPM_AVG_OUT[12];REAL;
MainProgram;CurrentPulseCount[14];DINT;
MainProgram;RPM_AVG_OUT[13];REAL;
MainProgram;CurrentPulseCount[9];DINT;
MainProgram;RPM_AVG_OUT[9];REAL;
MainProgram;CurrentPulseCount[10];DINT;
MainProgram;RPM_AVG_OUT[10];REAL;
MainProgram;CurrentPulseCount[11];DINT;
MainProgram;RPM_AVG_OUT[11];REAL;
MainProgram;RPM_AVG_OUT[16];REAL;
